,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
3806,,Qatar,25.3548,51.1839,2020-02-17,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10644,63.0,8.7,23.0,14.0
3807,,Qatar,25.3548,51.1839,2020-02-18,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10645,49.0,8.7,25.0,12.0
3808,,Qatar,25.3548,51.1839,2020-02-19,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10646,46.0,8.7,25.0,14.0
3809,,Qatar,25.3548,51.1839,2020-02-20,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10647,49.0,8.7,27.0,19.0
3810,,Qatar,25.3548,51.1839,2020-02-21,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10648,58.0,8.7,23.0,23.0
3811,,Qatar,25.3548,51.1839,2020-02-22,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10649,62.0,8.7,23.0,15.0
3812,,Qatar,25.3548,51.1839,2020-02-23,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10650,75.0,8.7,24.0,13.0
3813,,Qatar,25.3548,51.1839,2020-02-24,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10651,63.0,8.7,26.0,15.0
3814,,Qatar,25.3548,51.1839,2020-02-25,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10652,61.0,8.7,26.0,21.0
3815,,Qatar,25.3548,51.1839,2020-02-26,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10653,50.0,10.1,24.0,29.0
3816,,Qatar,25.3548,51.1839,2020-02-27,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10654,51.0,11.6,22.0,28.0
3817,,Qatar,25.3548,51.1839,2020-02-28,0.0,0.0,0.0,0.0,2881053,248,1.9,32.0,0.96,1.2,10655,59.0,11.6,23.0,23.0
3818,,Qatar,25.3548,51.1839,2020-02-29,1.0,0.0,0.0,1.0,2881053,248,1.9,32.0,0.96,1.2,10656,58.0,11.6,24.0,11.0
3819,,Qatar,25.3548,51.1839,2020-03-01,3.0,0.0,0.0,3.0,2881053,248,1.9,32.0,0.96,1.2,10657,56.0,11.6,24.0,14.0
3820,,Qatar,25.3548,51.1839,2020-03-02,3.0,0.0,0.0,3.0,2881053,248,1.9,32.0,0.96,1.2,10658,56.0,11.6,24.0,20.0
3821,,Qatar,25.3548,51.1839,2020-03-03,7.0,0.0,0.0,7.0,2881053,248,1.9,32.0,0.96,1.2,10659,53.0,11.6,23.0,30.0
3822,,Qatar,25.3548,51.1839,2020-03-04,8.0,0.0,0.0,8.0,2881053,248,1.9,32.0,0.96,1.2,10660,47.0,11.6,23.0,29.0
3823,,Qatar,25.3548,51.1839,2020-03-05,8.0,0.0,0.0,8.0,2881053,248,1.9,32.0,0.96,1.2,10661,55.0,11.6,24.0,21.0
3824,,Qatar,25.3548,51.1839,2020-03-06,8.0,0.0,0.0,8.0,2881053,248,1.9,32.0,0.96,1.2,10662,58.0,11.6,23.0,11.0
3825,,Qatar,25.3548,51.1839,2020-03-07,8.0,0.0,0.0,8.0,2881053,248,1.9,32.0,0.96,1.2,10663,51.0,11.6,25.0,17.0
3826,,Qatar,25.3548,51.1839,2020-03-08,15.0,0.0,0.0,15.0,2881053,248,1.9,32.0,0.96,1.2,10664,53.0,11.6,27.0,11.0
3827,,Qatar,25.3548,51.1839,2020-03-09,18.0,0.0,0.0,18.0,2881053,248,1.9,32.0,0.96,1.2,10665,54.0,11.6,24.0,20.0
3828,,Qatar,25.3548,51.1839,2020-03-10,24.0,0.0,0.0,24.0,2881053,248,1.9,32.0,0.96,1.2,10666,63.0,11.6,25.0,17.0
3829,,Qatar,25.3548,51.1839,2020-03-11,262.0,0.0,0.0,262.0,2881053,248,1.9,32.0,0.96,1.2,10667,61.0,11.6,24.0,7.0
3830,,Qatar,25.3548,51.1839,2020-03-12,262.0,0.0,0.0,262.0,2881053,248,1.9,32.0,0.96,1.2,10668,46.0,11.6,25.0,8.0
3831,,Qatar,25.3548,51.1839,2020-03-13,320.0,0.0,0.0,320.0,2881053,248,1.9,32.0,0.96,1.2,10669,49.0,10.2,24.0,16.0
3832,,Qatar,25.3548,51.1839,2020-03-14,337.0,0.0,4.0,333.0,2881053,248,1.9,32.0,0.96,1.2,10670,50.0,11.6,27.0,20.0
3833,,Qatar,25.3548,51.1839,2020-03-15,401.0,0.0,4.0,397.0,2881053,248,1.9,32.0,0.96,1.2,10671,47.0,11.6,27.0,23.0
3834,,Qatar,25.3548,51.1839,2020-03-16,439.0,0.0,4.0,435.0,2881053,248,1.9,32.0,0.96,1.2,10672,59.0,11.6,27.0,17.0
3835,,Qatar,25.3548,51.1839,2020-03-17,439.0,0.0,4.0,435.0,2881053,248,1.9,32.0,0.96,1.2,10673,66.0,11.6,25.0,13.0
3836,,Qatar,25.3548,51.1839,2020-03-18,452.0,0.0,4.0,448.0,2881053,248,1.9,32.0,0.96,1.2,10674,64.0,11.6,27.0,21.0
3837,,Qatar,25.3548,51.1839,2020-03-19,460.0,0.0,4.0,456.0,2881053,248,1.9,32.0,0.96,1.2,10675,61.0,7.4,30.0,19.0
3838,,Qatar,25.3548,51.1839,2020-03-20,470.0,0.0,10.0,460.0,2881053,248,1.9,32.0,0.96,1.2,10676,66.0,11.6,26.0,17.0
3839,,Qatar,25.3548,51.1839,2020-03-21,481.0,0.0,27.0,454.0,2881053,248,1.9,32.0,0.96,1.2,10677,69.0,6.0,25.0,17.0
3840,,Ecuador,-1.8312,-78.1834,2020-01-22,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5399,81.0,7.4,17.0,5.0
3841,,Ecuador,-1.8312,-78.1834,2020-01-23,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5400,75.0,8.8,18.0,5.0
3842,,Ecuador,-1.8312,-78.1834,2020-01-24,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5401,76.0,6.0,19.0,5.0
3843,,Ecuador,-1.8312,-78.1834,2020-01-25,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5402,73.0,8.8,19.0,6.0
3844,,Ecuador,-1.8312,-78.1834,2020-01-26,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5403,78.0,6.0,18.0,5.0
3845,,Ecuador,-1.8312,-78.1834,2020-01-27,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5404,81.0,6.0,18.0,5.0
3846,,Ecuador,-1.8312,-78.1834,2020-01-28,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5405,74.0,11.6,19.0,5.0
3847,,Ecuador,-1.8312,-78.1834,2020-01-29,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5406,73.0,6.0,19.0,5.0
3848,,Ecuador,-1.8312,-78.1834,2020-01-30,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5407,73.0,10.2,19.0,5.0
3849,,Ecuador,-1.8312,-78.1834,2020-01-31,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5408,73.0,8.8,18.0,5.0
3850,,Ecuador,-1.8312,-78.1834,2020-02-01,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5409,68.0,8.8,19.0,6.0
3851,,Ecuador,-1.8312,-78.1834,2020-02-02,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5410,77.0,6.0,19.0,4.0
3852,,Ecuador,-1.8312,-78.1834,2020-02-03,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5411,74.0,6.0,21.0,4.0
3853,,Ecuador,-1.8312,-78.1834,2020-02-04,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5412,69.0,8.8,20.0,6.0
3854,,Ecuador,-1.8312,-78.1834,2020-02-05,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5413,63.0,10.2,22.0,6.0
3855,,Ecuador,-1.8312,-78.1834,2020-02-06,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5414,53.0,10.2,22.0,6.0
3856,,Ecuador,-1.8312,-78.1834,2020-02-07,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5415,63.0,8.8,21.0,6.0
3857,,Ecuador,-1.8312,-78.1834,2020-02-08,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5416,73.0,7.4,19.0,5.0
3858,,Ecuador,-1.8312,-78.1834,2020-02-09,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5417,75.0,10.2,19.0,5.0
3859,,Ecuador,-1.8312,-78.1834,2020-02-10,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5418,66.0,11.6,20.0,6.0
3860,,Ecuador,-1.8312,-78.1834,2020-02-11,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5419,63.0,8.8,22.0,7.0
3861,,Ecuador,-1.8312,-78.1834,2020-02-12,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5420,66.0,8.8,20.0,6.0
3862,,Ecuador,-1.8312,-78.1834,2020-02-13,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5421,67.0,10.2,21.0,6.0
3863,,Ecuador,-1.8312,-78.1834,2020-02-14,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5422,66.0,8.8,21.0,6.0
3864,,Ecuador,-1.8312,-78.1834,2020-02-15,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5423,70.0,10.2,19.0,5.0
3865,,Ecuador,-1.8312,-78.1834,2020-02-16,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5424,72.0,10.2,19.0,5.0
3866,,Ecuador,-1.8312,-78.1834,2020-02-17,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5425,66.0,11.6,21.0,6.0
3867,,Ecuador,-1.8312,-78.1834,2020-02-18,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5426,59.0,7.4,22.0,8.0
3868,,Ecuador,-1.8312,-78.1834,2020-02-19,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5427,67.0,7.4,20.0,7.0
3869,,Ecuador,-1.8312,-78.1834,2020-02-20,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5428,72.0,8.8,19.0,5.0
3870,,Ecuador,-1.8312,-78.1834,2020-02-21,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5429,75.0,10.2,18.0,5.0
3871,,Ecuador,-1.8312,-78.1834,2020-02-22,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5430,80.0,7.4,19.0,5.0
3872,,Ecuador,-1.8312,-78.1834,2020-02-23,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5431,76.0,10.2,20.0,5.0
3873,,Ecuador,-1.8312,-78.1834,2020-02-24,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5432,81.0,6.0,18.0,5.0
3874,,Ecuador,-1.8312,-78.1834,2020-02-25,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5433,78.0,6.0,17.0,5.0
3875,,Ecuador,-1.8312,-78.1834,2020-02-26,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5434,82.0,7.4,17.0,5.0
3876,,Ecuador,-1.8312,-78.1834,2020-02-27,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5435,80.0,6.0,18.0,5.0
3877,,Ecuador,-1.8312,-78.1834,2020-02-28,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5436,77.0,8.8,20.0,5.0
3878,,Ecuador,-1.8312,-78.1834,2020-02-29,0.0,0.0,0.0,0.0,17643054,71,2.4,28.0,0.63,1.5,5437,75.0,10.2,20.0,5.0
3879,,Ecuador,-1.8312,-78.1834,2020-03-01,6.0,0.0,0.0,6.0,17643054,71,2.4,28.0,0.63,1.5,5438,74.0,10.2,20.0,5.0
3880,,Ecuador,-1.8312,-78.1834,2020-03-02,6.0,0.0,0.0,6.0,17643054,71,2.4,28.0,0.63,1.5,5439,73.0,10.2,20.0,4.0
3881,,Ecuador,-1.8312,-78.1834,2020-03-03,7.0,0.0,0.0,7.0,17643054,71,2.4,28.0,0.63,1.5,5440,76.0,7.4,20.0,5.0
3882,,Ecuador,-1.8312,-78.1834,2020-03-04,10.0,0.0,0.0,10.0,17643054,71,2.4,28.0,0.63,1.5,5441,71.0,10.2,21.0,5.0
3883,,Ecuador,-1.8312,-78.1834,2020-03-05,13.0,0.0,0.0,13.0,17643054,71,2.4,28.0,0.63,1.5,5442,71.0,11.6,19.0,5.0
3884,,Ecuador,-1.8312,-78.1834,2020-03-06,13.0,0.0,0.0,13.0,17643054,71,2.4,28.0,0.63,1.5,5443,76.0,7.4,19.0,4.0
3885,,Ecuador,-1.8312,-78.1834,2020-03-07,13.0,0.0,0.0,13.0,17643054,71,2.4,28.0,0.63,1.5,5444,79.0,7.4,19.0,4.0
3886,,Ecuador,-1.8312,-78.1834,2020-03-08,14.0,0.0,0.0,14.0,17643054,71,2.4,28.0,0.63,1.5,5445,73.0,11.6,19.0,5.0
3887,,Ecuador,-1.8312,-78.1834,2020-03-09,15.0,0.0,0.0,15.0,17643054,71,2.4,28.0,0.63,1.5,5446,70.0,8.8,20.0,5.0
3888,,Ecuador,-1.8312,-78.1834,2020-03-10,15.0,0.0,0.0,15.0,17643054,71,2.4,28.0,0.63,1.5,5447,77.0,7.4,19.0,4.0
3889,,Ecuador,-1.8312,-78.1834,2020-03-11,17.0,0.0,0.0,17.0,17643054,71,2.4,28.0,0.63,1.5,5448,76.0,7.4,19.0,5.0
3890,,Ecuador,-1.8312,-78.1834,2020-03-12,17.0,0.0,0.0,17.0,17643054,71,2.4,28.0,0.63,1.5,5449,78.0,6.0,18.0,5.0
3891,,Ecuador,-1.8312,-78.1834,2020-03-13,17.0,0.0,0.0,17.0,17643054,71,2.4,28.0,0.63,1.5,5450,79.0,7.4,18.0,5.0
3892,,Ecuador,-1.8312,-78.1834,2020-03-14,28.0,2.0,0.0,26.0,17643054,71,2.4,28.0,0.63,1.5,5451,82.0,6.0,17.0,5.0
3893,,Ecuador,-1.8312,-78.1834,2020-03-15,28.0,2.0,0.0,26.0,17643054,71,2.4,28.0,0.63,1.5,5452,79.0,6.0,19.0,5.0
3894,,Ecuador,-1.8312,-78.1834,2020-03-16,37.0,2.0,0.0,35.0,17643054,71,2.4,28.0,0.63,1.5,5453,83.0,6.0,18.0,5.0
3895,,Ecuador,-1.8312,-78.1834,2020-03-17,58.0,2.0,0.0,56.0,17643054,71,2.4,28.0,0.63,1.5,5454,80.0,7.4,18.0,5.0
3896,,Ecuador,-1.8312,-78.1834,2020-03-18,111.0,2.0,0.0,109.0,17643054,71,2.4,28.0,0.63,1.5,5455,72.0,7.4,20.0,5.0
3897,,Ecuador,-1.8312,-78.1834,2020-03-19,199.0,3.0,0.0,196.0,17643054,71,2.4,28.0,0.63,1.5,5456,70.0,11.6,20.0,6.0
3898,,Ecuador,-1.8312,-78.1834,2020-03-20,367.0,5.0,0.0,362.0,17643054,71,2.4,28.0,0.63,1.5,5457,74.0,7.4,18.0,6.0
3899,,Ecuador,-1.8312,-78.1834,2020-03-21,506.0,7.0,3.0,496.0,17643054,71,2.4,28.0,0.63,1.5,5458,72.0,7.4,18.0,6.0
3900,,Azerbaijan,40.1431,47.5769,2020-01-22,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1080,61.0,8.7,8.0,22.0
3901,,Azerbaijan,40.1431,47.5769,2020-01-23,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1081,55.0,8.7,10.0,36.0
3902,,Azerbaijan,40.1431,47.5769,2020-01-24,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1082,73.0,3.7,6.0,35.0
3903,,Azerbaijan,40.1431,47.5769,2020-01-25,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1083,53.0,8.7,7.0,29.0
3904,,Azerbaijan,40.1431,47.5769,2020-01-26,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1084,54.0,8.7,9.0,26.0
3905,,Azerbaijan,40.1431,47.5769,2020-01-27,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1085,71.0,5.4,10.0,21.0
3906,,Azerbaijan,40.1431,47.5769,2020-01-28,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1086,67.0,8.7,10.0,24.0
3907,,Azerbaijan,40.1431,47.5769,2020-01-29,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1087,72.0,8.7,11.0,23.0
3908,,Azerbaijan,40.1431,47.5769,2020-01-30,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1088,70.0,8.7,11.0,9.0
3909,,Azerbaijan,40.1431,47.5769,2020-01-31,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1089,61.0,7.1,13.0,22.0
3910,,Azerbaijan,40.1431,47.5769,2020-02-01,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1090,77.0,5.4,7.0,44.0
3911,,Azerbaijan,40.1431,47.5769,2020-02-02,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1091,74.0,5.4,9.0,17.0
3912,,Azerbaijan,40.1431,47.5769,2020-02-03,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1092,54.0,10.5,12.0,38.0
3913,,Azerbaijan,40.1431,47.5769,2020-02-04,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1093,54.0,10.5,16.0,47.0
3914,,Azerbaijan,40.1431,47.5769,2020-02-05,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1094,72.0,8.4,9.0,32.0
3915,,Azerbaijan,40.1431,47.5769,2020-02-06,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1095,45.0,10.6,18.0,47.0
3916,,Azerbaijan,40.1431,47.5769,2020-02-07,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1096,46.0,10.6,18.0,32.0
3917,,Azerbaijan,40.1431,47.5769,2020-02-08,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1097,83.0,5.3,9.0,32.0
3918,,Azerbaijan,40.1431,47.5769,2020-02-09,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1098,84.0,5.3,1.0,65.0
3919,,Azerbaijan,40.1431,47.5769,2020-02-10,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1099,72.0,6.9,1.0,53.0
3920,,Azerbaijan,40.1431,47.5769,2020-02-11,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1100,67.0,8.5,3.0,22.0
3921,,Azerbaijan,40.1431,47.5769,2020-02-12,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1101,45.0,10.7,7.0,37.0
3922,,Azerbaijan,40.1431,47.5769,2020-02-13,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1102,61.0,10.0,9.0,19.0
3923,,Azerbaijan,40.1431,47.5769,2020-02-14,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1103,71.0,6.9,7.0,23.0
3924,,Azerbaijan,40.1431,47.5769,2020-02-15,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1104,70.0,10.1,9.0,22.0
3925,,Azerbaijan,40.1431,47.5769,2020-02-16,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1105,67.0,5.4,9.0,17.0
3926,,Azerbaijan,40.1431,47.5769,2020-02-17,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1106,67.0,5.4,8.0,21.0
3927,,Azerbaijan,40.1431,47.5769,2020-02-18,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1107,68.0,10.9,9.0,22.0
3928,,Azerbaijan,40.1431,47.5769,2020-02-19,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1108,76.0,10.9,10.0,29.0
3929,,Azerbaijan,40.1431,47.5769,2020-02-20,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1109,80.0,5.5,8.0,13.0
3930,,Azerbaijan,40.1431,47.5769,2020-02-21,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1110,80.0,7.0,8.0,18.0
3931,,Azerbaijan,40.1431,47.5769,2020-02-22,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1111,79.0,5.5,9.0,9.0
3932,,Azerbaijan,40.1431,47.5769,2020-02-23,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1112,82.0,8.6,10.0,8.0
3933,,Azerbaijan,40.1431,47.5769,2020-02-24,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1113,82.0,7.0,11.0,24.0
3934,,Azerbaijan,40.1431,47.5769,2020-02-25,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1114,66.0,11.0,14.0,44.0
3935,,Azerbaijan,40.1431,47.5769,2020-02-26,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1115,55.0,11.1,9.0,22.0
3936,,Azerbaijan,40.1431,47.5769,2020-02-27,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1116,75.0,11.1,10.0,46.0
3937,,Azerbaijan,40.1431,47.5769,2020-02-28,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1117,66.0,8.6,14.0,41.0
3938,,Azerbaijan,40.1431,47.5769,2020-02-29,0.0,0.0,0.0,0.0,10139177,123,2.1,32.0,0.56,4.7,1118,59.0,11.2,10.0,32.0
3939,,Azerbaijan,40.1431,47.5769,2020-03-01,3.0,0.0,0.0,3.0,10139177,123,2.1,32.0,0.56,4.7,1119,75.0,11.2,8.0,36.0
3940,,Azerbaijan,40.1431,47.5769,2020-03-02,3.0,0.0,0.0,3.0,10139177,123,2.1,32.0,0.56,4.7,1120,81.0,5.6,6.0,47.0
3941,,Azerbaijan,40.1431,47.5769,2020-03-03,3.0,0.0,0.0,3.0,10139177,123,2.1,32.0,0.56,4.7,1121,73.0,11.2,12.0,14.0
3942,,Azerbaijan,40.1431,47.5769,2020-03-04,3.0,0.0,0.0,3.0,10139177,123,2.1,32.0,0.56,4.7,1122,75.0,11.3,12.0,22.0
3943,,Azerbaijan,40.1431,47.5769,2020-03-05,6.0,0.0,0.0,6.0,10139177,123,2.1,32.0,0.56,4.7,1123,74.0,11.3,13.0,28.0
3944,,Azerbaijan,40.1431,47.5769,2020-03-06,6.0,0.0,0.0,6.0,10139177,123,2.1,32.0,0.56,4.7,1124,66.0,11.3,15.0,14.0
3945,,Azerbaijan,40.1431,47.5769,2020-03-07,9.0,0.0,0.0,9.0,10139177,123,2.1,32.0,0.56,4.7,1125,58.0,11.3,11.0,15.0
3946,,Azerbaijan,40.1431,47.5769,2020-03-08,9.0,0.0,0.0,9.0,10139177,123,2.1,32.0,0.56,4.7,1126,60.0,11.4,11.0,19.0
3947,,Azerbaijan,40.1431,47.5769,2020-03-09,9.0,0.0,0.0,9.0,10139177,123,2.1,32.0,0.56,4.7,1127,70.0,11.4,11.0,25.0
3948,,Azerbaijan,40.1431,47.5769,2020-03-10,11.0,0.0,0.0,11.0,10139177,123,2.1,32.0,0.56,4.7,1128,78.0,11.4,12.0,30.0
3949,,Azerbaijan,40.1431,47.5769,2020-03-11,11.0,0.0,3.0,8.0,10139177,123,2.1,32.0,0.56,4.7,1129,69.0,11.6,16.0,28.0
3950,,Azerbaijan,40.1431,47.5769,2020-03-12,11.0,0.0,3.0,8.0,10139177,123,2.1,32.0,0.56,4.7,1130,58.0,11.6,17.0,8.0
3951,,Azerbaijan,40.1431,47.5769,2020-03-13,15.0,1.0,3.0,11.0,10139177,123,2.1,32.0,0.56,4.7,1131,65.0,11.6,15.0,22.0
3952,,Azerbaijan,40.1431,47.5769,2020-03-14,15.0,1.0,3.0,11.0,10139177,123,2.1,32.0,0.56,4.7,1132,65.0,11.6,16.0,22.0
3953,,Azerbaijan,40.1431,47.5769,2020-03-15,23.0,1.0,6.0,16.0,10139177,123,2.1,32.0,0.56,4.7,1133,69.0,7.4,14.0,21.0
3954,,Azerbaijan,40.1431,47.5769,2020-03-16,15.0,1.0,6.0,8.0,10139177,123,2.1,32.0,0.56,4.7,1134,72.0,7.4,10.0,41.0
3955,,Azerbaijan,40.1431,47.5769,2020-03-17,28.0,1.0,6.0,21.0,10139177,123,2.1,32.0,0.56,4.7,1135,67.0,6.0,6.0,43.0
3956,,Azerbaijan,40.1431,47.5769,2020-03-18,28.0,1.0,6.0,21.0,10139177,123,2.1,32.0,0.56,4.7,1136,72.0,6.0,7.0,32.0
3957,,Azerbaijan,40.1431,47.5769,2020-03-19,44.0,1.0,6.0,37.0,10139177,123,2.1,32.0,0.56,4.7,1137,81.0,6.0,8.0,20.0
3958,,Azerbaijan,40.1431,47.5769,2020-03-20,44.0,1.0,6.0,37.0,10139177,123,2.1,32.0,0.56,4.7,1138,72.0,6.1,10.0,11.0
3959,,Azerbaijan,40.1431,47.5769,2020-03-21,53.0,1.0,11.0,41.0,10139177,123,2.1,32.0,0.56,4.7,1139,71.0,6.1,11.0,8.0
3960,,Armenia,40.0691,45.0382,2020-01-22,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,360,53.0,9.9,1.0,4.0
3961,,Armenia,40.0691,45.0382,2020-01-23,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,361,58.0,8.3,1.0,3.0
3962,,Armenia,40.0691,45.0382,2020-01-24,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,362,64.0,6.6,1.0,6.0
3963,,Armenia,40.0691,45.0382,2020-01-25,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,363,39.0,9.9,-1.0,3.0
3964,,Armenia,40.0691,45.0382,2020-01-26,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,364,41.0,10.0,3.0,3.0
3965,,Armenia,40.0691,45.0382,2020-01-27,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,365,41.0,10.0,5.0,3.0
3966,,Armenia,40.0691,45.0382,2020-01-28,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,366,43.0,10.0,3.0,2.0
3967,,Armenia,40.0691,45.0382,2020-01-29,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,367,49.0,10.0,5.0,2.0
3968,,Armenia,40.0691,45.0382,2020-01-30,0.0,0.0,0.0,0.0,2963243,104,1.8,35.0,0.63,4.2,368,54.0,10.0,6.0,4.0
